location,fips,metric,value,change (avg),growth rate,doubling time (days),severity (change),severity (growth),severity,severity (trend)
Netherlands,,Confirmed (per 100k),194.953,5.893,0.030226,19.856,5,0,5,0
"Sint Maarten, Netherlands",,Confirmed (per 100k),156.265,5.664,0.036247,15.960,5,0,5,1
Sweden,,Confirmed (per 100k),146.318,5.519,0.037723,15.333,5,0,5,1
Turkey,,Confirmed (per 100k),107.874,4.971,0.046085,11.858,4,1,5,-1
Canada,,Confirmed (per 100k),99.375,4.273,0.042996,12.771,4,1,5,0
"Ontario, Canada",,Confirmed (per 100k),81.995,4.381,0.053434,9.902,4,1,5,0
Serbia,,Confirmed (per 100k),75.881,4.395,0.057919,9.116,4,1,5,0
"Nova Scotia, Canada",,Confirmed (per 100k),73.763,3.361,0.045572,11.852,4,1,5,0
United Arab Emirates,,Confirmed (per 100k),73.455,3.839,0.052266,10.088,4,1,5,0
Belarus,,Confirmed (per 100k),66.290,3.328,0.050196,8.614,4,1,5,-1
"Alberta, Canada",,Confirmed (per 100k),65.894,4.001,0.060719,8.190,4,1,5,0
Moldova,,Confirmed (per 100k),63.164,2.869,0.045414,12.455,4,1,5,0
North Macedonia,,Confirmed (per 100k),58.799,2.599,0.044198,13.021,4,1,5,0
Peru,,Confirmed (per 100k),49.512,3.513,0.070960,7.135,4,1,5,-1
Kuwait,,Confirmed (per 100k),46.715,2.278,0.048765,10.752,4,1,5,0
Dominican Republic,,Confirmed (per 100k),45.760,2.256,0.049298,10.560,4,1,5,0
Slovakia,,Confirmed (per 100k),21.485,1.096,0.051029,10.805,4,1,5,1
Brazil,,Confirmed (per 100k),19.168,1.106,0.057721,8.762,4,1,5,1
Maldives,,Confirmed (per 100k),12.765,0.846,0.066253,4.019,3,2,5,1
Jamaica,,Confirmed (per 100k),7.531,0.502,0.066624,5.598,3,2,5,0
French Guiana,,Confirmed (per 100k),6.026,0.478,0.079365,4.427,3,2,5,0
Equatorial Guinea,,Confirmed (per 100k),5.631,0.591,0.105,4.437,3,2,5,-2
Gabon,,Confirmed (per 100k),5.391,0.385,0.071429,6.567,3,2,5,0
Guinea,,Confirmed (per 100k),4.736,0.358,0.075563,6.174,3,2,5,0
Ghana,,Confirmed (per 100k),3.353,0.219,0.065259,6.923,3,2,5,2
Bangladesh,,Confirmed (per 100k),1.790,0.159,0.088922,3.819,2,3,5,0
Timor-Leste,,Confirmed (per 100k),1.669,0.184,0.110,3.352,2,3,5,-1
Somalia,,Confirmed (per 100k),1.491,0.125,0.083785,3.106,2,3,5,-1
Iceland,,Confirmed (per 100k),519.571,2.930,0.005640,120.281,4,0,4,0
"Gibraltar, United Kingdom",,Confirmed (per 100k),391.796,1.272,0.003247,211.294,4,0,4,0
Switzerland,,Confirmed (per 100k),322.879,3.838,0.011886,55.377,4,0,4,0
"Channel Islands, United Kingdom",,Confirmed (per 100k),280.681,4.683,0.016686,38.833,4,0,4,-1
France,,Confirmed (per 100k),237.884,4.444,0.018679,33.967,4,0,4,-1
Germany,,Confirmed (per 100k),175.529,2.955,0.016834,38.202,4,0,4,0
Austria,,Confirmed (per 100k),164.272,1.275,0.007763,86.808,4,0,4,0
Israel,,Confirmed (per 100k),158.430,3.872,0.024440,25.838,4,0,4,0
Norway,,Confirmed (per 100k),131.999,1.457,0.011040,59.708,4,0,4,0
Denmark,,Confirmed (per 100k),129.743,2.984,0.023002,27.199,4,0,4,0
Estonia,,Confirmed (per 100k),115.715,2.358,0.020382,31.423,4,0,4,0
Panama,,Confirmed (per 100k),103.528,3.440,0.033228,17.461,4,0,4,-1
"Cayman Islands, United Kingdom",,Confirmed (per 100k),100.423,1.739,0.017316,34.656,4,0,4,0
Iran,,Confirmed (per 100k),99.419,1.790,0.018006,35.554,4,0,4,0
"Mayotte, France",,Confirmed (per 100k),99.335,3.927,0.039536,14.845,4,0,4,0
Malta,,Confirmed (per 100k),97.612,1.585,0.016241,40.152,4,0,4,0
"St Martin, France",,Confirmed (per 100k),95.691,1.847,0.019305,33.339,4,0,4,0
Finland,,Confirmed (per 100k),69.810,2.086,0.029879,20.029,4,0,4,0
Czechia,,Confirmed (per 100k),64.432,1.007,0.015631,40.709,4,0,4,0
Cyprus,,Confirmed (per 100k),63.941,1.586,0.024796,25.955,4,0,4,0
Ecuador,,Confirmed (per 100k),57.405,1.621,0.028239,19.786,4,0,4,0
Chile,,Confirmed (per 100k),54.964,2.149,0.039090,14.500,4,0,4,-1
Lithuania,,Confirmed (per 100k),48.709,1.286,0.026395,22.390,4,0,4,1
Romania,,Confirmed (per 100k),46.450,1.816,0.039103,14.859,4,0,4,-1
Armenia,,Confirmed (per 100k),45.187,1.340,0.029660,19.887,4,0,4,0
Bosnia and Herzegovina,,Confirmed (per 100k),39.899,1.202,0.030121,20.155,4,0,4,0
"Tasmania, Australia",,Confirmed (per 100k),33.613,1.254,0.037302,17.098,4,0,4,-1
Global,,Confirmed (per 100k),31.795,1.019,0.032053,18.472,4,0,4,0
South Korea,,Confirmed (per 100k),14.586,0.997,0.068353,7.819,3,1,4,-2
Ukraine,,Confirmed (per 100k),13.056,0.873,0.066850,7.331,3,1,4,-1
Kazakhstan,,Confirmed (per 100k),9.863,0.552,0.055924,9.073,3,1,4,0
Cuba,,Confirmed (per 100k),9.597,0.462,0.048101,11.225,3,1,4,0
Kyrgyzstan,,Confirmed (per 100k),8.706,0.388,0.044517,12.624,3,1,4,0
Japan,,Confirmed (per 100k),8.537,0.457,0.053573,10.370,3,1,4,0
Guyana,,Confirmed (per 100k),8.264,0.363,0.043956,13.271,3,1,4,1
Morocco,,Confirmed (per 100k),8.252,0.462,0.055998,8.973,3,1,4,0
Mexico,,Confirmed (per 100k),6.407,0.363,0.056686,8.443,3,1,4,0
Congo (Kinshasa),,Confirmed (per 100k),6.017,0.241,0.040017,13.946,3,1,4,2
South Africa,,Confirmed (per 100k),5.564,0.237,0.042641,12.861,3,1,4,2
Uzbekistan,,Confirmed (per 100k),4.861,0.299,0.061463,8.832,3,1,4,-1
Bolivia,,Confirmed (per 100k),4.832,0.269,0.055724,9.101,3,1,4,0
Pakistan,,Confirmed (per 100k),3.811,0.202,0.052914,10.241,3,1,4,1
Mali,,Confirmed (per 100k),1.215,0.083947,0.069106,6.620,2,2,4,1
Sierra Leone,,Confirmed (per 100k),0.539,0.044772,0.083056,3.524,1,3,4,0
Tanzania,,Confirmed (per 100k),0.425,0.033003,0.077615,3.399,1,3,4,-1
Sudan,,Confirmed (per 100k),0.244,0.015312,0.062750,3.920,1,3,4,3
"Faroe Islands, Denmark",,Confirmed (per 100k),378.610,0.292,0.000772,893.120,3,0,3,3
Monaco,,Confirmed (per 100k),239.539,0.364,0.001520,452.972,3,0,3,-1
Liechtenstein,,Confirmed (per 100k),212.442,0.749,0.003527,192.002,3,0,3,3
"Aruba, Netherlands",,Confirmed (per 100k),90.853,0.669,0.007364,91.287,3,0,3,-1
Slovenia,,Confirmed (per 100k),64.215,0.859,0.013376,48.999,3,0,3,0
Montenegro,,Confirmed (per 100k),49.676,0.819,0.016484,39.431,3,0,3,-1
"Newfoundland and Labrador, Canada",,Confirmed (per 100k),49.294,0.411,0.008338,80.844,3,0,3,0
Croatia,,Confirmed (per 100k),45.819,0.943,0.020582,31.376,3,0,3,-1
"Reunion, France",,Confirmed (per 100k),45.571,0.303,0.006653,101.217,3,0,3,0
"Martinique, France",,Confirmed (per 100k),43.436,0.305,0.007011,95.741,3,0,3,1
Latvia,,Confirmed (per 100k),39.179,0.576,0.014692,43.193,3,0,3,0
"French Guiana, France",,Confirmed (per 100k),32.476,0.478,0.014728,43.459,3,0,3,0
"British Columbia, Canada",,Confirmed (per 100k),32.225,0.565,0.017521,37.048,3,0,3,0
New Zealand,,Confirmed (per 100k),29.862,0.299,0.010020,66.662,3,0,3,0
"Turks and Caicos Islands, United Kingdom",,Confirmed (per 100k),28.411,0.738,0.025974,25.298,3,0,3,-1
"Yukon, Canada",,Confirmed (per 100k),26.778,0.348,0.012987,39.855,3,0,3,3
"Saskatchewan, Canada",,Confirmed (per 100k),26.742,0.206,0.007685,87.071,3,0,3,0
Poland,,Confirmed (per 100k),25.347,0.986,0.038912,14.517,3,0,3,0
Hungary,,Confirmed (per 100k),20.538,0.748,0.036434,15.697,3,0,3,-1
Albania,,Confirmed (per 100k),20.293,0.576,0.028376,21.181,3,0,3,0
Malaysia,,Confirmed (per 100k),16.761,0.312,0.018591,35.000,3,0,3,0
"British Virgin Islands, United Kingdom",,Confirmed (per 100k),16.539,0.473,0.028571,16.287,3,0,3,0
Bahamas,,Confirmed (per 100k),15.258,0.327,0.021429,27.532,3,0,3,0
Azerbaijan,,Confirmed (per 100k),14.163,0.423,0.029845,20.427,3,0,3,0
Bulgaria,,Confirmed (per 100k),13.370,0.450,0.033677,17.258,3,0,3,0
Colombia,,Confirmed (per 100k),7.816,0.285,0.036496,15.232,3,0,3,0
Tunisia,,Confirmed (per 100k),7.480,0.208,0.027796,22.550,3,0,3,0
Argentina,,Confirmed (per 100k),6.507,0.220,0.033856,17.318,3,0,3,0
Algeria,,Confirmed (per 100k),6.198,0.233,0.037580,15.222,3,0,3,0
Philippines,,Confirmed (per 100k),5.894,0.210,0.035631,16.643,3,0,3,0
Georgia,,Confirmed (per 100k),3.786,0.184,0.048685,11.681,2,1,3,0
El Salvador,,Confirmed (per 100k),3.361,0.167,0.049803,10.384,2,1,3,0
Egypt,,Confirmed (per 100k),3.257,0.151,0.046247,11.687,2,1,3,0
Cote d'Ivoire,,Confirmed (per 100k),3.211,0.148,0.046045,12.071,2,1,3,0
Paraguay,,Confirmed (per 100k),2.916,0.144,0.049451,11.665,2,1,3,0
Afghanistan,,Confirmed (per 100k),2.636,0.143,0.054163,10.052,2,1,3,0
Indonesia,,Confirmed (per 100k),2.471,0.122,0.049324,11.171,2,1,3,0
Eswatini,,Confirmed (per 100k),2.069,0.098508,0.047619,10.133,2,1,3,2
Liberia,,Confirmed (per 100k),1.957,0.116,0.059163,7.746,2,1,3,-1
Guatemala,,Confirmed (per 100k),1.613,0.081334,0.050420,9.197,2,1,3,0
India,,Confirmed (per 100k),1.343,0.087060,0.064805,7.509,2,1,3,0
Mongolia,,Confirmed (per 100k),1.007,0.069723,0.069264,8.400,2,1,3,0
Libya,,Confirmed (per 100k),0.742,0.054055,0.072829,7.833,2,1,3,-1
Burma,,Confirmed (per 100k),0.219,0.018379,0.084034,5.399,1,2,3,0
"Hubei, China",,Confirmed (per 100k),115.432,0.078666,0.000681,1013.986,2,0,2,0
"Guadeloupe, France",,Confirmed (per 100k),36.989,0.179,0.004826,140.917,2,0,2,0
"New South Wales, Australia",,Confirmed (per 100k),36.043,0.121,0.003369,203.519,2,0,2,0
Brunei,,Confirmed (per 100k),31.544,0.065309,0.002070,330.631,2,0,2,2
Barbados,,Confirmed (per 100k),26.098,0.199,0.007619,89.242,2,0,2,-1
Australia,,Confirmed (per 100k),25.675,0.130,0.005062,134.948,2,0,2,0
Greece,,Confirmed (per 100k),21.539,0.166,0.007700,87.918,2,0,2,-1
"Western Australia, Australia",,Confirmed (per 100k),20.566,0.147,0.007130,95.307,2,0,2,0
"Victoria, Australia",,Confirmed (per 100k),19.895,0.110,0.005524,123.468,2,0,2,0
"Queensland, Australia",,Confirmed (per 100k),19.842,0.089364,0.004504,151.756,2,0,2,0
"Manitoba, Canada",,Confirmed (per 100k),18.439,0.114,0.006187,109.611,2,0,2,-1
"Prince Edward Island, Canada",,Confirmed (per 100k),16.439,0.090326,0.005495,124.420,2,0,2,0
Uruguay,,Confirmed (per 100k),15.401,0.094587,0.006142,105.463,2,0,2,0
"New Brunswick, Canada",,Confirmed (per 100k),15.128,0.073261,0.004843,141.402,2,0,2,0
Costa Rica,,Confirmed (per 100k),12.995,0.182,0.014027,47.234,2,0,2,-1
Lebanon,,Confirmed (per 100k),9.919,0.089999,0.009074,73.916,2,0,2,0
Honduras,,Confirmed (per 100k),4.816,0.114,0.023660,26.149,2,0,2,0
Cameroon,,Confirmed (per 100k),4.381,0.106,0.024199,22.670,2,0,2,0
Iraq,,Confirmed (per 100k),3.913,0.066416,0.016972,37.316,2,0,2,0
Burkina Faso,,Confirmed (per 100k),2.779,0.053990,0.019425,33.090,2,0,2,0
Niger,,Confirmed (per 100k),2.677,0.070229,0.026235,24.005,2,0,2,0
Guinea-Bissau,,Confirmed (per 100k),2.541,0.087108,0.034286,17.038,2,0,2,0
"Heilongjiang, China",,Confirmed (per 100k),2.388,0.080685,0.033781,18.836,2,0,2,0
Senegal,,Confirmed (per 100k),2.252,0.074227,0.032967,17.960,2,0,2,0
Venezuela,,Confirmed (per 100k),0.900,0.037679,0.041853,13.199,1,1,2,1
Botswana,,Confirmed (per 100k),0.850,0.042524,0.050000,9.948,1,1,2,1
Zambia,,Confirmed (per 100k),0.354,0.013987,0.039560,13.359,1,1,2,2
Nigeria,,Confirmed (per 100k),0.323,0.021068,0.065306,7.006,1,1,2,0
Central African Republic,,Confirmed (per 100k),0.248,0.011831,0.047619,13.860,1,1,2,0
Syria,,Confirmed (per 100k),0.223,0.011428,0.051282,11.285,1,1,2,0
Chad,,Confirmed (per 100k),0.201,0.013046,0.064935,8.382,1,1,2,-1
Zimbabwe,,Confirmed (per 100k),0.168,0.010573,0.062857,9.353,1,1,2,0
Nepal,,Confirmed (per 100k),0.106,0.009316,0.087558,5.264,0,2,2,-2
Papua New Guinea,,Confirmed (per 100k),0.078238,0.007984,0.102,4.358,0,2,2,-2
Mauritius,,Confirmed (per 100k),25.791,0.044932,0.001742,393.534,1,0,1,-1
"South Australia, Australia",,Confirmed (per 100k),24.765,0.048798,0.001970,350.039,1,0,1,-1
"Korea, South",,Confirmed (per 100k),20.820,0.041518,0.001994,345.083,1,0,1,-1
"Hong Kong, China",,Confirmed (per 100k),13.973,0.040898,0.002927,234.828,1,0,1,-1
Trinidad and Tobago,,Confirmed (per 100k),8.146,0.010208,0.001253,551.399,1,0,1,-1
Jordan,,Confirmed (per 100k),4.165,0.039204,0.009412,69.661,1,0,1,0
Thailand,,Confirmed (per 100k),4.000,0.043799,0.010950,60.238,1,0,1,0
"Shanghai, China",,Confirmed (per 100k),2.639,0.016543,0.006270,108.007,1,0,1,0
Fiji,,Confirmed (per 100k),2.008,0.015936,0.007937,80.058,1,0,1,0
Taiwan*,,Confirmed (per 100k),1.772,0.019194,0.010833,60.065,1,0,1,1
Hong Kong,,Confirmed (per 100k),1.568,0.035055,0.022360,28.110,1,0,1,0
Sri Lanka,,Confirmed (per 100k),1.420,0.040696,0.028665,18.912,1,0,1,0
Rwanda,,Confirmed (per 100k),1.135,0.023162,0.020408,31.636,1,0,1,0
Eritrea,,Confirmed (per 100k),1.100,0.020141,0.018315,34.448,1,0,1,1
Togo,,Confirmed (per 100k),1.015,0.013805,0.013605,48.779,1,0,1,0
Kenya,,Confirmed (per 100k),0.523,0.019394,0.037112,15.422,1,0,1,0
Haiti,,Confirmed (per 100k),0.500,0.017540,0.035088,14.306,1,0,1,0
Mozambique,,Confirmed (per 100k),0.125,0.008227,0.065934,8.005,0,1,1,0
Ethiopia,,Confirmed (per 100k),0.096552,0.004598,0.047619,11.677,0,1,1,0
"Beijing, China",,Confirmed (per 100k),2.731,0.002632,0.000964,717.061,0,0,0,0
"Zhejiang, China",,Confirmed (per 100k),2.241,0.000253,0.000113,6150.642,0,0,0,0
"Guangdong, China",,Confirmed (per 100k),1.416,0.003581,0.002530,271.763,0,0,0,0
"Tianjin, China",,Confirmed (per 100k),1.214,0.005505,0.004535,149.951,0,0,0,0
"Fujian, China",,Confirmed (per 100k),0.908,0.001461,0.001610,428.018,0,0,0,0
"Jiangsu, China",,Confirmed (per 100k),0.813,0.000356,0.000438,1582.802,0,0,0,0
"Shandong, China",,Confirmed (per 100k),0.787,0.000571,0.000726,951.171,0,0,0,0
"Inner Mongolia, China",,Confirmed (per 100k),0.767,0.002260,0.002946,232.204,0,0,0,-2
"Sichuan, China",,Confirmed (per 100k),0.676,0.000172,0.000255,2717.484,0,0,0,0
"Shanxi, China",,Confirmed (per 100k),0.535,0.008924,0.016679,36.118,0,0,0,-1
Madagascar,,Confirmed (per 100k),0.437,0.007738,0.017710,36.297,0,0,0,-1
"Hebei, China",,Confirmed (per 100k),0.436,0.000190,0.000436,1589.040,0,0,0,0
Gambia,,Confirmed (per 100k),0.414,0.005911,0.014286,44.014,0,0,0,-2
"Jilin, China",,Confirmed (per 100k),0.383,0.002103,0.005495,122.167,0,0,0,0
"Liaoning, China",,Confirmed (per 100k),0.334,0.000327,0.000978,705.277,0,0,0,0
Vietnam,,Confirmed (per 100k),0.275,0.000881,0.003198,215.684,0,0,0,0
Taiwan,,Confirmed (per 100k),0.189,0.002999,0.015873,41.796,0,0,0,0
Nicaragua,,Confirmed (per 100k),0.151,0.002156,0.014286,44.014,0,0,0,0
Uganda,,Confirmed (per 100k),0.122,0.000625,0.005102,133.777,0,0,0,0
Malawi,,Confirmed (per 100k),0.088866,0.002987,0.033613,19.579,0,0,0,-1
Angola,,Confirmed (per 100k),0.073023,0.002173,0.029762,19.475,0,0,0,0
