location,fips,metric,value,change (avg),growth rate,doubling time (days),severity (change),severity (growth),severity,severity (trend)
Portugal,,Deaths (per 100k),7.699,0.261,0.033849,18.169,3,0,3,0
Germany,,Deaths (per 100k),6.301,0.251,0.039916,14.981,3,0,3,-1
Panama,,Deaths (per 100k),3.268,0.152,0.046606,12.473,2,1,3,0
"Guadeloupe, France",,Deaths (per 100k),2.999,0.143,0.047619,10.740,2,1,3,3
Turkey,,Deaths (per 100k),2.817,0.145,0.051587,11.036,2,1,3,0
Hungary,,Deaths (per 100k),2.329,0.135,0.057778,9.521,2,1,3,0
Israel,,Deaths (per 100k),2.184,0.097378,0.044596,13.502,2,1,3,0
Moldova,,Deaths (per 100k),1.859,0.103,0.055238,10.429,2,1,3,0
Brazil,,Deaths (per 100k),1.367,0.078633,0.057516,9.789,2,1,3,0
Croatia,,Deaths (per 100k),1.169,0.052198,0.044643,13.513,2,1,3,0
Poland,,Deaths (per 100k),1.126,0.052845,0.046948,12.325,2,1,3,0
Mexico,,Deaths (per 100k),0.665,0.049971,0.075179,6.388,1,2,3,0
Latvia,,Deaths (per 100k),0.583,0.045443,0.077922,4.844,1,2,3,3
Russia,,Deaths (per 100k),0.352,0.030836,0.087719,5.264,1,2,3,0
Slovakia,,Deaths (per 100k),0.256,0.020933,0.081633,6.666,1,2,3,-1
Cameroon,,Deaths (per 100k),0.162,0.013992,0.086379,5.938,1,2,3,-1
Guinea,,Deaths (per 100k),0.045687,0.005439,0.119,3.663,0,3,3,-1
Denmark,,Deaths (per 100k),6.630,0.185,0.027902,22.535,2,0,2,0
Iran,,Deaths (per 100k),6.418,0.104,0.016271,40.150,2,0,2,0
Austria,,Deaths (per 100k),5.663,0.186,0.032773,18.651,2,0,2,0
Slovenia,,Deaths (per 100k),3.800,0.124,0.032550,19.059,2,0,2,0
Norway,,Deaths (per 100k),3.449,0.097500,0.028266,21.982,2,0,2,0
Estonia,,Deaths (per 100k),3.317,0.096923,0.029221,21.139,2,0,2,0
Ecuador,,Deaths (per 100k),3.044,0.121,0.039638,15.086,2,0,2,-1
Iceland,,Deaths (per 100k),2.930,0.083728,0.028571,22.179,2,0,2,0
Romania,,Deaths (per 100k),2.724,0.113,0.041439,14.129,2,0,2,-1
North Macedonia,,Deaths (per 100k),2.688,0.075427,0.028061,22.336,2,0,2,0
Dominican Republic,,Deaths (per 100k),2.397,0.093501,0.039011,15.066,2,0,2,0
Global,,Deaths (per 100k),2.354,0.089751,0.038129,15.994,2,0,2,0
Czechia,,Deaths (per 100k),1.942,0.056028,0.028846,21.304,2,0,2,0
"British Columbia, Canada",,Deaths (per 100k),1.761,0.050312,0.028571,21.601,2,0,2,1
Bosnia and Herzegovina,,Deaths (per 100k),1.615,0.052252,0.032345,19.117,2,0,2,1
"Alberta, Canada",,Deaths (per 100k),1.496,0.058267,0.038961,14.515,2,0,2,1
Chile,,Deaths (per 100k),0.837,0.049322,0.058929,9.374,1,1,2,0
Belarus,,Deaths (per 100k),0.614,0.033260,0.054187,10.299,1,1,2,0
United Arab Emirates,,Deaths (per 100k),0.526,0.027444,0.052198,10.266,1,1,2,0
Honduras,,Deaths (per 100k),0.464,0.021635,0.046584,13.791,1,1,2,0
Colombia,,Deaths (per 100k),0.405,0.021057,0.052011,10.925,1,1,2,0
Ukraine,,Deaths (per 100k),0.398,0.021559,0.054187,10.162,1,1,2,0
Cuba,,Deaths (per 100k),0.353,0.020180,0.057143,9.960,1,1,2,0
Qatar,,Deaths (per 100k),0.347,0.014876,0.042857,13.051,1,1,2,2
Uruguay,,Deaths (per 100k),0.345,0.016450,0.047619,11.780,1,1,2,2
Saudi Arabia,,Deaths (per 100k),0.327,0.014362,0.043860,13.216,1,1,2,0
China,,Deaths (per 100k),0.322,0.012893,0.040028,12.808,1,1,2,2
New Zealand,,Deaths (per 100k),0.290,0.014812,0.051020,11.017,1,1,2,-1
Egypt,,Deaths (per 100k),0.270,0.012983,0.048137,11.978,1,1,2,0
Japan,,Deaths (per 100k),0.222,0.015248,0.068632,7.894,1,1,2,0
Oman,,Deaths (per 100k),0.157,0.011190,0.071429,7.619,1,1,2,1
Bangladesh,,Deaths (per 100k),0.072864,0.006072,0.083333,5.994,0,2,2,0
Cote d'Ivoire,,Deaths (per 100k),0.053074,0.004333,0.081633,5.278,0,2,2,1
Senegal,,Deaths (per 100k),0.035834,0.003413,0.095238,4.149,0,2,2,0
Sudan,,Deaths (per 100k),0.029647,0.002606,0.087912,5.538,0,2,2,0
Tanzania,,Deaths (per 100k),0.016741,0.001435,0.085714,5.538,0,2,2,-1
Nigeria,,Deaths (per 100k),0.013583,0.001109,0.081633,5.798,0,2,2,1
Serbia,,Deaths (per 100k),1.431,0.042510,0.029714,21.699,1,0,1,-2
Lithuania,,Deaths (per 100k),1.396,0.041981,0.030075,20.966,1,0,1,-2
Greece,,Deaths (per 100k),1.161,0.026041,0.022432,28.618,1,0,1,0
Cyprus,,Deaths (per 100k),1.077,0.011832,0.010989,58.570,1,0,1,1
Algeria,,Deaths (per 100k),0.917,0.021501,0.023454,27.294,1,0,1,0
Guyana,,Deaths (per 100k),0.890,0.018162,0.020408,31.537,1,0,1,0
Armenia,,Deaths (per 100k),0.810,0.033747,0.041667,14.207,1,0,1,-1
Bulgaria,,Deaths (per 100k),0.705,0.026727,0.037901,15.593,1,0,1,0
Congo (Kinshasa),,Deaths (per 100k),0.453,0.010356,0.022857,29.111,1,0,1,0
"Manitoba, Canada",,Deaths (per 100k),0.436,0.010371,0.023810,25.991,1,0,1,-1
Philippines,,Deaths (per 100k),0.407,0.012646,0.031070,20.131,1,0,1,0
Argentina,,Deaths (per 100k),0.336,0.012959,0.038534,15.441,1,0,1,-1
Bolivia,,Deaths (per 100k),0.317,0.011014,0.034749,17.134,1,0,1,1
Azerbaijan,,Deaths (per 100k),0.197,0.009863,0.050000,12.127,0,1,1,0
Costa Rica,,Deaths (per 100k),0.118,0.005609,0.047619,11.780,0,1,1,-1
South Africa,,Deaths (per 100k),0.110,0.007467,0.068132,8.257,0,1,1,-1
Kyrgyzstan,,Deaths (per 100k),0.107,0.004379,0.040816,13.860,0,1,1,0
South Korea,,Deaths (per 100k),0.103,0.006966,0.067385,7.605,0,1,1,-1
Afghanistan,,Deaths (per 100k),0.103,0.005505,0.053571,10.509,0,1,1,0
Pakistan,,Deaths (per 100k),0.095974,0.006532,0.068059,7.630,0,1,1,-1
Niger,,Deaths (per 100k),0.090884,0.004721,0.051948,11.173,0,1,1,1
Togo,,Deaths (per 100k),0.072475,0.005177,0.071429,8.429,0,1,1,0
Somalia,,Deaths (per 100k),0.050336,0.002697,0.053571,10.971,0,1,1,-1
India,,Deaths (per 100k),0.049348,0.002857,0.057898,9.524,0,1,1,0
Georgia,,Deaths (per 100k),0.047092,0.002691,0.057143,9.006,0,1,1,1
Guatemala,,Deaths (per 100k),0.044654,0.002392,0.053571,10.740,0,1,1,1
Hong Kong,,Deaths (per 100k),0.040898,0.001948,0.047619,10.740,0,1,1,1
Nicaragua,,Deaths (per 100k),0.030191,0.002156,0.071429,7.966,0,1,1,-1
Uzbekistan,,Deaths (per 100k),0.020915,0.001280,0.061224,7.966,0,1,1,1
Syria,,Deaths (per 100k),0.017142,0.000816,0.047619,12.127,0,1,1,0
Zambia,,Deaths (per 100k),0.016319,0.000777,0.047619,12.127,0,1,1,0
Malawi,,Deaths (per 100k),0.015682,0.000747,0.047619,10.047,0,1,1,1
Albania,,Deaths (per 100k),0.938,0.009928,0.010582,63.076,0,0,0,-1
"Korea, South",,Deaths (per 100k),0.464,0.003622,0.007803,86.883,0,0,0,0
Morocco,,Deaths (per 100k),0.404,0.008515,0.021093,30.529,0,0,0,0
Lebanon,,Deaths (per 100k),0.322,0.002093,0.006494,102.239,0,0,0,0
Tunisia,,Deaths (per 100k),0.322,0.003626,0.011278,60.419,0,0,0,0
Malaysia,,Deaths (per 100k),0.287,0.004414,0.015361,42.697,0,0,0,0
Australia,,Deaths (per 100k),0.263,0.002241,0.008529,80.058,0,0,0,0
Indonesia,,Deaths (per 100k),0.232,0.008670,0.037345,16.245,0,0,0,-1
Iraq,,Deaths (per 100k),0.206,0.001421,0.006885,98.946,0,0,0,0
Singapore,,Deaths (per 100k),0.205,0.004884,0.023810,26.338,0,0,0,0
Jamaica,,Deaths (per 100k),0.203,0.004824,0.023810,25.298,0,0,0,-1
Burkina Faso,,Deaths (per 100k),0.187,0.004784,0.025641,24.803,0,0,0,0
Liberia,,Deaths (per 100k),0.158,0.005649,0.035714,17.673,0,0,0,0
Paraguay,,Deaths (per 100k),0.126,0.002003,0.015873,39.162,0,0,0,0
"Queensland, Australia",,Deaths (per 100k),0.117,0.002793,0.023810,27.378,0,0,0,0
Kazakhstan,,Deaths (per 100k),0.101,0.002282,0.022556,28.533,0,0,0,-1
Mali,,Deaths (per 100k),0.083947,0.002822,0.033613,16.633,0,0,0,0
Thailand,,Deaths (per 100k),0.070201,0.001228,0.017493,37.891,0,0,0,0
Venezuela,,Deaths (per 100k),0.035167,0.000502,0.014286,44.707,0,0,0,0
Haiti,,Deaths (per 100k),0.035080,0.001253,0.035714,14.900,0,0,0,0
Ghana,,Deaths (per 100k),0.028964,0.000460,0.015873,41.934,0,0,0,0
Zimbabwe,,Deaths (per 100k),0.026913,0.000961,0.035714,14.900,0,0,0,0
Kenya,,Deaths (per 100k),0.026036,0.001063,0.040816,15.247,0,0,0,-1
Burma,,Deaths (per 100k),0.009190,0.000263,0.028571,22.526,0,0,0,0
