State,Metric,Date,Value
Texas,Confirmed,2020-04-05T04:00:00Z,7209
Texas,Confirmed,2020-04-06T04:00:00Z,8043
Texas,Confirmed,2020-04-07T04:00:00Z,8925
Texas,Confirmed,2020-04-08T04:00:00Z,9777
Texas,Confirmed,2020-04-09T04:00:00Z,11208
Texas,Confirmed,2020-04-10T04:00:00Z,12105
Texas,Confirmed (per 100k),2020-03-22T04:00:00Z,2.22
Texas,Confirmed (per 100k),2020-03-23T04:00:00Z,2.61
Texas,Confirmed (per 100k),2020-03-24T04:00:00Z,3.29
Texas,Confirmed (per 100k),2020-03-25T04:00:00Z,4.24
Texas,Confirmed (per 100k),2020-03-26T04:00:00Z,5.39
Texas,Confirmed (per 100k),2020-03-27T04:00:00Z,6.68
Texas,Confirmed (per 100k),2020-03-28T04:00:00Z,8.47
Texas,Confirmed (per 100k),2020-03-29T04:00:00Z,9.63
Texas,Confirmed (per 100k),2020-03-30T04:00:00Z,10.85
Texas,Confirmed (per 100k),2020-03-31T04:00:00Z,13.14
Texas,Confirmed (per 100k),2020-04-01T04:00:00Z,15.02
Texas,Confirmed (per 100k),2020-04-02T04:00:00Z,17.48
Texas,Confirmed (per 100k),2020-04-03T04:00:00Z,19.78
Texas,Confirmed (per 100k),2020-04-04T04:00:00Z,22.65
Texas,Confirmed (per 100k),2020-04-05T04:00:00Z,24.86
Texas,Confirmed (per 100k),2020-04-06T04:00:00Z,27.74
Texas,Confirmed (per 100k),2020-04-07T04:00:00Z,30.78
Texas,Confirmed (per 100k),2020-04-08T04:00:00Z,33.72
Texas,Confirmed (per 100k),2020-04-09T04:00:00Z,38.65
Texas,Confirmed (per 100k),2020-04-10T04:00:00Z,41.75
Texas,Deaths,2020-03-22T04:00:00Z,7
Texas,Deaths,2020-03-23T04:00:00Z,9
Texas,Deaths,2020-03-24T04:00:00Z,12
Texas,Deaths,2020-03-25T04:00:00Z,15
Texas,Deaths,2020-03-26T04:00:00Z,21
Texas,Deaths,2020-03-27T04:00:00Z,26
Texas,Deaths,2020-03-28T04:00:00Z,30
Texas,Deaths,2020-03-29T04:00:00Z,37
Texas,Deaths,2020-03-30T04:00:00Z,45
Texas,Deaths,2020-03-31T04:00:00Z,54
Texas,Deaths,2020-04-01T04:00:00Z,66
Texas,Deaths,2020-04-02T04:00:00Z,77
Texas,Deaths,2020-04-03T04:00:00Z,100
Texas,Deaths,2020-04-04T04:00:00Z,116
Texas,Deaths,2020-04-05T04:00:00Z,136
Texas,Deaths,2020-04-06T04:00:00Z,150
Texas,Deaths,2020-04-07T04:00:00Z,160
Texas,Deaths,2020-04-08T04:00:00Z,189
Texas,Deaths,2020-04-09T04:00:00Z,210
Texas,Deaths,2020-04-10T04:00:00Z,238
Texas,Deaths (per 100k),2020-03-22T04:00:00Z,0.02
Texas,Deaths (per 100k),2020-03-23T04:00:00Z,0.03
Texas,Deaths (per 100k),2020-03-24T04:00:00Z,0.04
Texas,Deaths (per 100k),2020-03-25T04:00:00Z,0.05
Texas,Deaths (per 100k),2020-03-26T04:00:00Z,0.07
Texas,Deaths (per 100k),2020-03-27T04:00:00Z,0.09
Texas,Deaths (per 100k),2020-03-28T04:00:00Z,0.10
Texas,Deaths (per 100k),2020-03-29T04:00:00Z,0.13
Texas,Deaths (per 100k),2020-03-30T04:00:00Z,0.16
Texas,Deaths (per 100k),2020-03-31T04:00:00Z,0.19
Texas,Deaths (per 100k),2020-04-01T04:00:00Z,0.23
Texas,Deaths (per 100k),2020-04-02T04:00:00Z,0.27
Texas,Deaths (per 100k),2020-04-03T04:00:00Z,0.34
Texas,Deaths (per 100k),2020-04-04T04:00:00Z,0.40
Texas,Deaths (per 100k),2020-04-05T04:00:00Z,0.47
Texas,Deaths (per 100k),2020-04-06T04:00:00Z,0.52
Texas,Deaths (per 100k),2020-04-07T04:00:00Z,0.55
Texas,Deaths (per 100k),2020-04-08T04:00:00Z,0.65
Texas,Deaths (per 100k),2020-04-09T04:00:00Z,0.72
Texas,Deaths (per 100k),2020-04-10T04:00:00Z,0.82
Georgia,Confirmed,2020-03-22T04:00:00Z,621
Georgia,Confirmed,2020-03-23T04:00:00Z,772
Georgia,Confirmed,2020-03-24T04:00:00Z,1026
Georgia,Confirmed,2020-03-25T04:00:00Z,1247
Georgia,Confirmed,2020-03-26T04:00:00Z,1525
Georgia,Confirmed,2020-03-27T04:00:00Z,2000
Georgia,Confirmed,2020-03-28T04:00:00Z,2366
Georgia,Confirmed,2020-03-29T04:00:00Z,2651
Georgia,Confirmed,2020-03-30T04:00:00Z,2808
Georgia,Confirmed,2020-03-31T04:00:00Z,3929
Georgia,Confirmed,2020-04-01T04:00:00Z,4638
Georgia,Confirmed,2020-04-02T04:00:00Z,5348
Georgia,Confirmed,2020-04-03T04:00:00Z,5831
Georgia,Confirmed,2020-04-04T04:00:00Z,6160
Georgia,Confirmed,2020-04-05T04:00:00Z,6647
Georgia,Confirmed,2020-04-06T04:00:00Z,7314
Georgia,Confirmed,2020-04-07T04:00:00Z,8822
Georgia,Confirmed,2020-04-08T04:00:00Z,9901
Georgia,Confirmed,2020-04-09T04:00:00Z,10566
Georgia,Confirmed,2020-04-10T04:00:00Z,11485
Georgia,Confirmed (per 100k),2020-03-22T04:00:00Z,5.85
Georgia,Confirmed (per 100k),2020-03-23T04:00:00Z,7.27
Georgia,Confirmed (per 100k),2020-03-24T04:00:00Z,9.66
Georgia,Confirmed (per 100k),2020-03-25T04:00:00Z,11.74
Georgia,Confirmed (per 100k),2020-03-26T04:00:00Z,14.36
Georgia,Confirmed (per 100k),2020-03-27T04:00:00Z,18.84
Georgia,Confirmed (per 100k),2020-03-28T04:00:00Z,22.28
Georgia,Confirmed (per 100k),2020-03-29T04:00:00Z,24.97
Georgia,Confirmed (per 100k),2020-03-30T04:00:00Z,26.45
Georgia,Confirmed (per 100k),2020-03-31T04:00:00Z,37.01
Georgia,Confirmed (per 100k),2020-04-01T04:00:00Z,43.68
Georgia,Confirmed (per 100k),2020-04-02T04:00:00Z,50.37
Georgia,Confirmed (per 100k),2020-04-03T04:00:00Z,54.92
Georgia,Confirmed (per 100k),2020-04-04T04:00:00Z,58.02
Georgia,Confirmed (per 100k),2020-04-05T04:00:00Z,62.60
Georgia,Confirmed (per 100k),2020-04-06T04:00:00Z,68.89
Georgia,Confirmed (per 100k),2020-04-07T04:00:00Z,83.09
Georgia,Confirmed (per 100k),2020-04-08T04:00:00Z,93.25
Georgia,Confirmed (per 100k),2020-04-09T04:00:00Z,99.52
Georgia,Confirmed (per 100k),2020-04-10T04:00:00Z,108.17
Georgia,Deaths,2020-03-22T04:00:00Z,25
Georgia,Deaths,2020-03-23T04:00:00Z,25
Georgia,Deaths,2020-03-24T04:00:00Z,32
Georgia,Deaths,2020-03-25T04:00:00Z,40
Georgia,Deaths,2020-03-26T04:00:00Z,48
Georgia,Deaths,2020-03-27T04:00:00Z,64
Georgia,Deaths,2020-03-28T04:00:00Z,69
Georgia,Deaths,2020-03-29T04:00:00Z,80
Georgia,Deaths,2020-03-30T04:00:00Z,87
Georgia,Deaths,2020-03-31T04:00:00Z,111
Georgia,Deaths,2020-04-01T04:00:00Z,139
Georgia,Deaths,2020-04-02T04:00:00Z,163
Georgia,Deaths,2020-04-03T04:00:00Z,184
Georgia,Deaths,2020-04-04T04:00:00Z,201
Georgia,Deaths,2020-04-05T04:00:00Z,211
Georgia,Deaths,2020-04-06T04:00:00Z,229
Georgia,Deaths,2020-04-07T04:00:00Z,329
Georgia,Deaths,2020-04-08T04:00:00Z,362
Georgia,Deaths,2020-04-09T04:00:00Z,379
Georgia,Deaths,2020-04-10T04:00:00Z,416
Georgia,Deaths (per 100k),2020-03-22T04:00:00Z,0.24
Georgia,Deaths (per 100k),2020-03-23T04:00:00Z,0.24
Georgia,Deaths (per 100k),2020-03-24T04:00:00Z,0.30
Georgia,Deaths (per 100k),2020-03-25T04:00:00Z,0.38
Georgia,Deaths (per 100k),2020-03-26T04:00:00Z,0.45
Georgia,Deaths (per 100k),2020-03-27T04:00:00Z,0.60
Georgia,Deaths (per 100k),2020-03-28T04:00:00Z,0.65
Georgia,Deaths (per 100k),2020-03-29T04:00:00Z,0.75
Georgia,Deaths (per 100k),2020-03-30T04:00:00Z,0.82
Georgia,Deaths (per 100k),2020-03-31T04:00:00Z,1.05
Georgia,Deaths (per 100k),2020-04-01T04:00:00Z,1.31
Georgia,Deaths (per 100k),2020-04-02T04:00:00Z,1.54
Georgia,Deaths (per 100k),2020-04-03T04:00:00Z,1.73
Georgia,Deaths (per 100k),2020-04-04T04:00:00Z,1.89
Georgia,Deaths (per 100k),2020-04-05T04:00:00Z,1.99
Georgia,Deaths (per 100k),2020-04-06T04:00:00Z,2.16
Georgia,Deaths (per 100k),2020-04-07T04:00:00Z,3.10
Georgia,Deaths (per 100k),2020-04-08T04:00:00Z,3.41
Georgia,Deaths (per 100k),2020-04-09T04:00:00Z,3.57
Georgia,Deaths (per 100k),2020-04-10T04:00:00Z,3.92
Colorado,Confirmed,2020-03-22T04:00:00Z,591
Colorado,Confirmed,2020-03-23T04:00:00Z,704
Colorado,Confirmed,2020-03-24T04:00:00Z,723
Colorado,Confirmed,2020-03-25T04:00:00Z,1021
Colorado,Confirmed,2020-03-26T04:00:00Z,1430
Colorado,Confirmed,2020-03-27T04:00:00Z,1433
Colorado,Confirmed,2020-03-28T04:00:00Z,1740
Colorado,Confirmed,2020-03-29T04:00:00Z,2307
Colorado,Confirmed,2020-03-30T04:00:00Z,2311
Colorado,Confirmed,2020-03-31T04:00:00Z,2966
Colorado,Confirmed,2020-04-01T04:00:00Z,2982
Colorado,Confirmed,2020-04-02T04:00:00Z,3342
Colorado,Confirmed,2020-04-03T04:00:00Z,3742
Colorado,Confirmed,2020-04-04T04:00:00Z,4188
Colorado,Confirmed,2020-04-05T04:00:00Z,4950
Colorado,Confirmed,2020-04-06T04:00:00Z,5183
Colorado,Confirmed,2020-04-07T04:00:00Z,5429
Colorado,Confirmed,2020-04-08T04:00:00Z,5655
Colorado,Confirmed,2020-04-09T04:00:00Z,5655
Colorado,Confirmed,2020-04-10T04:00:00Z,6202
Colorado,Confirmed (per 100k),2020-03-22T04:00:00Z,10.26
Colorado,Confirmed (per 100k),2020-03-23T04:00:00Z,12.22
Colorado,Confirmed (per 100k),2020-03-24T04:00:00Z,12.55
Colorado,Confirmed (per 100k),2020-03-25T04:00:00Z,17.73
Colorado,Confirmed (per 100k),2020-03-26T04:00:00Z,24.83
Colorado,Confirmed (per 100k),2020-03-27T04:00:00Z,24.88
Colorado,Confirmed (per 100k),2020-03-28T04:00:00Z,30.21
Colorado,Confirmed (per 100k),2020-03-29T04:00:00Z,40.06
Colorado,Confirmed (per 100k),2020-03-30T04:00:00Z,40.13
Colorado,Confirmed (per 100k),2020-03-31T04:00:00Z,51.50
Colorado,Confirmed (per 100k),2020-04-01T04:00:00Z,51.78
Colorado,Confirmed (per 100k),2020-04-02T04:00:00Z,58.03
Colorado,Confirmed (per 100k),2020-04-03T04:00:00Z,64.98
Colorado,Confirmed (per 100k),2020-04-04T04:00:00Z,72.72
Colorado,Confirmed (per 100k),2020-04-05T04:00:00Z,85.96
Colorado,Confirmed (per 100k),2020-04-06T04:00:00Z,90.00
Colorado,Confirmed (per 100k),2020-04-07T04:00:00Z,94.27
Colorado,Confirmed (per 100k),2020-04-08T04:00:00Z,98.20
Colorado,Confirmed (per 100k),2020-04-09T04:00:00Z,98.20
Colorado,Confirmed (per 100k),2020-04-10T04:00:00Z,107.70
Colorado,Deaths,2020-03-22T04:00:00Z,6
Colorado,Deaths,2020-03-23T04:00:00Z,7
Colorado,Deaths,2020-03-24T04:00:00Z,8
Colorado,Deaths,2020-03-25T04:00:00Z,16
Colorado,Deaths,2020-03-26T04:00:00Z,19
Colorado,Deaths,2020-03-27T04:00:00Z,27
Colorado,Deaths,2020-03-28T04:00:00Z,31
Colorado,Deaths,2020-03-29T04:00:00Z,47
Colorado,Deaths,2020-03-30T04:00:00Z,47
Colorado,Deaths,2020-03-31T04:00:00Z,69
Colorado,Deaths,2020-04-01T04:00:00Z,69
Colorado,Deaths,2020-04-02T04:00:00Z,80
Colorado,Deaths,2020-04-03T04:00:00Z,97
Colorado,Deaths,2020-04-04T04:00:00Z,111
Colorado,Deaths,2020-04-05T04:00:00Z,140
Colorado,Deaths,2020-04-06T04:00:00Z,150
Colorado,Deaths,2020-04-07T04:00:00Z,179
Colorado,Deaths,2020-04-08T04:00:00Z,193
Colorado,Deaths,2020-04-09T04:00:00Z,193
Colorado,Deaths,2020-04-10T04:00:00Z,226
Colorado,Deaths (per 100k),2020-03-22T04:00:00Z,0.10
Colorado,Deaths (per 100k),2020-03-23T04:00:00Z,0.12
Colorado,Deaths (per 100k),2020-03-24T04:00:00Z,0.14
Colorado,Deaths (per 100k),2020-03-25T04:00:00Z,0.28
Colorado,Deaths (per 100k),2020-03-26T04:00:00Z,0.33
Colorado,Deaths (per 100k),2020-03-27T04:00:00Z,0.47
Colorado,Deaths (per 100k),2020-03-28T04:00:00Z,0.54
Colorado,Deaths (per 100k),2020-03-29T04:00:00Z,0.82
Colorado,Deaths (per 100k),2020-03-30T04:00:00Z,0.82
Colorado,Deaths (per 100k),2020-03-31T04:00:00Z,1.20
Colorado,Deaths (per 100k),2020-04-01T04:00:00Z,1.20
Colorado,Deaths (per 100k),2020-04-02T04:00:00Z,1.39
Colorado,Deaths (per 100k),2020-04-03T04:00:00Z,1.68
Colorado,Deaths (per 100k),2020-04-04T04:00:00Z,1.93
Colorado,Deaths (per 100k),2020-04-05T04:00:00Z,2.43
Colorado,Deaths (per 100k),2020-04-06T04:00:00Z,2.60
Colorado,Deaths (per 100k),2020-04-07T04:00:00Z,3.11
Colorado,Deaths (per 100k),2020-04-08T04:00:00Z,3.35
Colorado,Deaths (per 100k),2020-04-09T04:00:00Z,3.35
Colorado,Deaths (per 100k),2020-04-10T04:00:00Z,3.92
Pennsylvania,Confirmed,2020-03-22T04:00:00Z,509
Pennsylvania,Confirmed,2020-03-23T04:00:00Z,698
Pennsylvania,Confirmed,2020-03-24T04:00:00Z,946
Pennsylvania,Confirmed,2020-03-25T04:00:00Z,1260
Pennsylvania,Confirmed,2020-03-26T04:00:00Z,1795
Pennsylvania,Confirmed,2020-03-27T04:00:00Z,2345
Pennsylvania,Confirmed,2020-03-28T04:00:00Z,2845
Pennsylvania,Confirmed,2020-03-29T04:00:00Z,3432
Pennsylvania,Confirmed,2020-03-30T04:00:00Z,4155
Pennsylvania,Confirmed,2020-03-31T04:00:00Z,4963
Pennsylvania,Confirmed,2020-04-01T04:00:00Z,6009
Pennsylvania,Confirmed,2020-04-02T04:00:00Z,7268
Pennsylvania,Confirmed,2020-04-03T04:00:00Z,8570
Pennsylvania,Confirmed,2020-04-04T04:00:00Z,10444
Pennsylvania,Confirmed,2020-04-05T04:00:00Z,11589
Pennsylvania,Confirmed,2020-04-06T04:00:00Z,13127
Pennsylvania,Confirmed,2020-04-07T04:00:00Z,14853
Pennsylvania,Confirmed,2020-04-08T04:00:00Z,16631
Pennsylvania,Confirmed,2020-04-09T04:00:00Z,18300
Pennsylvania,Confirmed,2020-04-10T04:00:00Z,20051
Pennsylvania,Confirmed (per 100k),2020-03-22T04:00:00Z,3.98
Pennsylvania,Confirmed (per 100k),2020-03-23T04:00:00Z,5.45
Pennsylvania,Confirmed (per 100k),2020-03-24T04:00:00Z,7.39
Pennsylvania,Confirmed (per 100k),2020-03-25T04:00:00Z,9.84
Pennsylvania,Confirmed (per 100k),2020-03-26T04:00:00Z,14.02
Pennsylvania,Confirmed (per 100k),2020-03-27T04:00:00Z,18.32
Pennsylvania,Confirmed (per 100k),2020-03-28T04:00:00Z,22.22
Pennsylvania,Confirmed (per 100k),2020-03-29T04:00:00Z,26.81
Pennsylvania,Confirmed (per 100k),2020-03-30T04:00:00Z,32.46
Pennsylvania,Confirmed (per 100k),2020-03-31T04:00:00Z,38.77
Pennsylvania,Confirmed (per 100k),2020-04-01T04:00:00Z,46.94
Pennsylvania,Confirmed (per 100k),2020-04-02T04:00:00Z,56.77
Pennsylvania,Confirmed (per 100k),2020-04-03T04:00:00Z,66.94
Pennsylvania,Confirmed (per 100k),2020-04-04T04:00:00Z,81.58
Pennsylvania,Confirmed (per 100k),2020-04-05T04:00:00Z,90.52
Pennsylvania,Confirmed (per 100k),2020-04-06T04:00:00Z,102.54
Pennsylvania,Confirmed (per 100k),2020-04-07T04:00:00Z,116.02
Pennsylvania,Confirmed (per 100k),2020-04-08T04:00:00Z,129.91
Pennsylvania,Confirmed (per 100k),2020-04-09T04:00:00Z,142.95
Pennsylvania,Confirmed (per 100k),2020-04-10T04:00:00Z,156.62
Pennsylvania,Deaths,2020-03-22T04:00:00Z,4
Pennsylvania,Deaths,2020-03-23T04:00:00Z,6
Pennsylvania,Deaths,2020-03-24T04:00:00Z,8
Pennsylvania,Deaths,2020-03-25T04:00:00Z,15
Pennsylvania,Deaths,2020-03-26T04:00:00Z,18
Pennsylvania,Deaths,2020-03-27T04:00:00Z,22
Pennsylvania,Deaths,2020-03-28T04:00:00Z,34
Pennsylvania,Deaths,2020-03-29T04:00:00Z,41
Pennsylvania,Deaths,2020-03-30T04:00:00Z,50
Pennsylvania,Deaths,2020-03-31T04:00:00Z,63
Pennsylvania,Deaths,2020-04-01T04:00:00Z,74
Pennsylvania,Deaths,2020-04-02T04:00:00Z,90
Pennsylvania,Deaths,2020-04-03T04:00:00Z,102
Pennsylvania,Deaths,2020-04-04T04:00:00Z,136
Pennsylvania,Deaths,2020-04-05T04:00:00Z,151
Pennsylvania,Deaths,2020-04-06T04:00:00Z,179
Pennsylvania,Deaths,2020-04-07T04:00:00Z,247
Pennsylvania,Deaths,2020-04-08T04:00:00Z,318
Pennsylvania,Deaths,2020-04-09T04:00:00Z,345
Pennsylvania,Deaths,2020-04-10T04:00:00Z,418
Pennsylvania,Deaths (per 100k),2020-03-22T04:00:00Z,0.03
Pennsylvania,Deaths (per 100k),2020-03-23T04:00:00Z,0.05
Pennsylvania,Deaths (per 100k),2020-03-24T04:00:00Z,0.06
Pennsylvania,Deaths (per 100k),2020-03-25T04:00:00Z,0.12
Pennsylvania,Deaths (per 100k),2020-03-26T04:00:00Z,0.14
Pennsylvania,Deaths (per 100k),2020-03-27T04:00:00Z,0.17
Pennsylvania,Deaths (per 100k),2020-03-28T04:00:00Z,0.27
Pennsylvania,Deaths (per 100k),2020-03-29T04:00:00Z,0.32
Pennsylvania,Deaths (per 100k),2020-03-30T04:00:00Z,0.39
Pennsylvania,Deaths (per 100k),2020-03-31T04:00:00Z,0.49
Pennsylvania,Deaths (per 100k),2020-04-01T04:00:00Z,0.58
Pennsylvania,Deaths (per 100k),2020-04-02T04:00:00Z,0.70
Pennsylvania,Deaths (per 100k),2020-04-03T04:00:00Z,0.80
Pennsylvania,Deaths (per 100k),2020-04-04T04:00:00Z,1.06
Pennsylvania,Deaths (per 100k),2020-04-05T04:00:00Z,1.18
Pennsylvania,Deaths (per 100k),2020-04-06T04:00:00Z,1.40
Pennsylvania,Deaths (per 100k),2020-04-07T04:00:00Z,1.93
Pennsylvania,Deaths (per 100k),2020-04-08T04:00:00Z,2.48
Pennsylvania,Deaths (per 100k),2020-04-09T04:00:00Z,2.69
Pennsylvania,Deaths (per 100k),2020-04-10T04:00:00Z,3.27
Tennessee,Confirmed,2020-03-22T04:00:00Z,505
Tennessee,Confirmed,2020-03-23T04:00:00Z,614
Tennessee,Confirmed,2020-03-24T04:00:00Z,772
Tennessee,Confirmed,2020-03-25T04:00:00Z,916
Tennessee,Confirmed,2020-03-26T04:00:00Z,1097
Tennessee,Confirmed,2020-03-27T04:00:00Z,1318
Tennessee,Confirmed,2020-03-28T04:00:00Z,1511
Tennessee,Confirmed,2020-03-29T04:00:00Z,1720
Tennessee,Confirmed,2020-03-30T04:00:00Z,1917
Tennessee,Confirmed,2020-03-31T04:00:00Z,2391
Tennessee,Confirmed,2020-04-01T04:00:00Z,2933
Tennessee,Confirmed,2020-04-02T04:00:00Z,3013
Tennessee,Confirmed,2020-04-03T04:00:00Z,3067
Tennessee,Confirmed,2020-04-04T04:00:00Z,3322
Tennessee,Confirmed,2020-04-05T04:00:00Z,3633
Tennessee,Confirmed,2020-04-06T04:00:00Z,3802
Tennessee,Confirmed,2020-04-07T04:00:00Z,4139
Tennessee,Confirmed,2020-04-08T04:00:00Z,4363
Tennessee,Confirmed,2020-04-09T04:00:00Z,4634
Tennessee,Confirmed,2020-04-10T04:00:00Z,4891
Tennessee,Confirmed (per 100k),2020-03-22T04:00:00Z,7.39
Tennessee,Confirmed (per 100k),2020-03-23T04:00:00Z,8.99
Tennessee,Confirmed (per 100k),2020-03-24T04:00:00Z,11.30
Tennessee,Confirmed (per 100k),2020-03-25T04:00:00Z,13.41
Tennessee,Confirmed (per 100k),2020-03-26T04:00:00Z,16.06
Tennessee,Confirmed (per 100k),2020-03-27T04:00:00Z,19.30
Tennessee,Confirmed (per 100k),2020-03-28T04:00:00Z,22.13
Tennessee,Confirmed (per 100k),2020-03-29T04:00:00Z,25.19
Tennessee,Confirmed (per 100k),2020-03-30T04:00:00Z,28.07
Tennessee,Confirmed (per 100k),2020-03-31T04:00:00Z,35.01
Tennessee,Confirmed (per 100k),2020-04-01T04:00:00Z,42.95
Tennessee,Confirmed (per 100k),2020-04-02T04:00:00Z,44.12
Tennessee,Confirmed (per 100k),2020-04-03T04:00:00Z,44.91
Tennessee,Confirmed (per 100k),2020-04-04T04:00:00Z,48.64
Tennessee,Confirmed (per 100k),2020-04-05T04:00:00Z,53.20
Tennessee,Confirmed (per 100k),2020-04-06T04:00:00Z,55.67
Tennessee,Confirmed (per 100k),2020-04-07T04:00:00Z,60.61
Tennessee,Confirmed (per 100k),2020-04-08T04:00:00Z,63.89
Tennessee,Confirmed (per 100k),2020-04-09T04:00:00Z,67.86
Tennessee,Confirmed (per 100k),2020-04-10T04:00:00Z,71.62
Tennessee,Deaths,2020-03-22T04:00:00Z,2
Tennessee,Deaths,2020-03-23T04:00:00Z,2
Tennessee,Deaths,2020-03-24T04:00:00Z,2
Tennessee,Deaths,2020-03-25T04:00:00Z,3
Tennessee,Deaths,2020-03-26T04:00:00Z,3
Tennessee,Deaths,2020-03-27T04:00:00Z,6
Tennessee,Deaths,2020-03-28T04:00:00Z,7
Tennessee,Deaths,2020-03-29T04:00:00Z,8
Tennessee,Deaths,2020-03-30T04:00:00Z,14
Tennessee,Deaths,2020-03-31T04:00:00Z,23
Tennessee,Deaths,2020-04-01T04:00:00Z,24
Tennessee,Deaths,2020-04-02T04:00:00Z,36
Tennessee,Deaths,2020-04-03T04:00:00Z,41
Tennessee,Deaths,2020-04-04T04:00:00Z,50
Tennessee,Deaths,2020-04-05T04:00:00Z,53
Tennessee,Deaths,2020-04-06T04:00:00Z,65
Tennessee,Deaths,2020-04-07T04:00:00Z,72
Tennessee,Deaths,2020-04-08T04:00:00Z,80
Tennessee,Deaths,2020-04-09T04:00:00Z,94
Tennessee,Deaths,2020-04-10T04:00:00Z,98
Tennessee,Deaths (per 100k),2020-03-22T04:00:00Z,0.03
Tennessee,Deaths (per 100k),2020-03-23T04:00:00Z,0.03
Tennessee,Deaths (per 100k),2020-03-24T04:00:00Z,0.03
Tennessee,Deaths (per 100k),2020-03-25T04:00:00Z,0.04
Tennessee,Deaths (per 100k),2020-03-26T04:00:00Z,0.04
Tennessee,Deaths (per 100k),2020-03-27T04:00:00Z,0.09
Tennessee,Deaths (per 100k),2020-03-28T04:00:00Z,0.10
Tennessee,Deaths (per 100k),2020-03-29T04:00:00Z,0.12
Tennessee,Deaths (per 100k),2020-03-30T04:00:00Z,0.21
Tennessee,Deaths (per 100k),2020-03-31T04:00:00Z,0.34
Tennessee,Deaths (per 100k),2020-04-01T04:00:00Z,0.35
Tennessee,Deaths (per 100k),2020-04-02T04:00:00Z,0.53
Tennessee,Deaths (per 100k),2020-04-03T04:00:00Z,0.60
Tennessee,Deaths (per 100k),2020-04-04T04:00:00Z,0.73
Tennessee,Deaths (per 100k),2020-04-05T04:00:00Z,0.78
Tennessee,Deaths (per 100k),2020-04-06T04:00:00Z,0.95
Tennessee,Deaths (per 100k),2020-04-07T04:00:00Z,1.05
Tennessee,Deaths (per 100k),2020-04-08T04:00:00Z,1.17
Tennessee,Deaths (per 100k),2020-04-09T04:00:00Z,1.38
Tennessee,Deaths (per 100k),2020-04-10T04:00:00Z,1.44
Wisconsin,Confirmed,2020-03-22T04:00:00Z,381
Wisconsin,Confirmed,2020-03-23T04:00:00Z,425
Wisconsin,Confirmed,2020-03-24T04:00:00Z,481
Wisconsin,Confirmed,2020-03-25T04:00:00Z,621
Wisconsin,Confirmed,2020-03-26T04:00:00Z,728
Wisconsin,Confirmed,2020-03-27T04:00:00Z,926
Wisconsin,Confirmed,2020-03-28T04:00:00Z,1055
Wisconsin,Confirmed,2020-03-29T04:00:00Z,1164
Wisconsin,Confirmed,2020-03-30T04:00:00Z,1230
Wisconsin,Confirmed,2020-03-31T04:00:00Z,1412
Wisconsin,Confirmed,2020-04-01T04:00:00Z,1556
Wisconsin,Confirmed,2020-04-02T04:00:00Z,1748
Wisconsin,Confirmed,2020-04-03T04:00:00Z,2012
Wisconsin,Confirmed,2020-04-04T04:00:00Z,2030
Wisconsin,Confirmed,2020-04-05T04:00:00Z,2320
Wisconsin,Confirmed,2020-04-06T04:00:00Z,2449
Wisconsin,Confirmed,2020-04-07T04:00:00Z,2578
Wisconsin,Confirmed,2020-04-08T04:00:00Z,2710
Wisconsin,Confirmed,2020-04-09T04:00:00Z,2886
Wisconsin,Confirmed,2020-04-10T04:00:00Z,3068
Wisconsin,Confirmed (per 100k),2020-03-22T04:00:00Z,6.54
Wisconsin,Confirmed (per 100k),2020-03-23T04:00:00Z,7.30
Wisconsin,Confirmed (per 100k),2020-03-24T04:00:00Z,8.26
Wisconsin,Confirmed (per 100k),2020-03-25T04:00:00Z,10.67
Wisconsin,Confirmed (per 100k),2020-03-26T04:00:00Z,12.50
Wisconsin,Confirmed (per 100k),2020-03-27T04:00:00Z,15.90
Wisconsin,Confirmed (per 100k),2020-03-28T04:00:00Z,18.12
Wisconsin,Confirmed (per 100k),2020-03-29T04:00:00Z,19.99
Wisconsin,Confirmed (per 100k),2020-03-30T04:00:00Z,21.13
Wisconsin,Confirmed (per 100k),2020-03-31T04:00:00Z,24.25
Wisconsin,Confirmed (per 100k),2020-04-01T04:00:00Z,26.72
Wisconsin,Confirmed (per 100k),2020-04-02T04:00:00Z,30.02
Wisconsin,Confirmed (per 100k),2020-04-03T04:00:00Z,34.56
Wisconsin,Confirmed (per 100k),2020-04-04T04:00:00Z,34.87
Wisconsin,Confirmed (per 100k),2020-04-05T04:00:00Z,39.85
Wisconsin,Confirmed (per 100k),2020-04-06T04:00:00Z,42.06
Wisconsin,Confirmed (per 100k),2020-04-07T04:00:00Z,44.28
Wisconsin,Confirmed (per 100k),2020-04-08T04:00:00Z,46.54
Wisconsin,Confirmed (per 100k),2020-04-09T04:00:00Z,49.57
Wisconsin,Confirmed (per 100k),2020-04-10T04:00:00Z,52.69
Wisconsin,Deaths,2020-03-22T04:00:00Z,4
Wisconsin,Deaths,2020-03-23T04:00:00Z,5
Wisconsin,Deaths,2020-03-24T04:00:00Z,5
Wisconsin,Deaths,2020-03-25T04:00:00Z,7
Wisconsin,Deaths,2020-03-26T04:00:00Z,10
Wisconsin,Deaths,2020-03-27T04:00:00Z,14
Wisconsin,Deaths,2020-03-28T04:00:00Z,17
Wisconsin,Deaths,2020-03-29T04:00:00Z,18
Wisconsin,Deaths,2020-03-30T04:00:00Z,20
Wisconsin,Deaths,2020-03-31T04:00:00Z,25
